ID,2,3,1427,Pamelina,Greenhouse
UA,2,3,1428,Gardie,Kellaway
CN,3,3,1429,Abner,Cominello
CN,2,4,1430,Bogey,Bowdery
SE,2,2,1431,Spence,Langforth
ID,3,4,1432,Slade,Mapletoft
PL,3,4,1433,Wolfy,Gotcliffe
CN,3,3,1434,Grange,Diem
IE,2,1,1435,Lavena,Atwater
SE,3,4,1436,Mathilde,O'Cannon
BG,1,1,1437,Elden,MacClinton
SE,3,4,1438,Julie,Petken
BR,1,2,1439,Alexina,Handaside
RU,2,1,1440,Isabeau,Jeannot
TH,3,1,1441,Danika,Geraldini
UG,1,4,1442,Wolfie,Wadsworth
CN,2,3,1443,Estevan,Brandts
CN,3,2,1444,Rebecca,Winchcum
PL,2,3,1445,Esmeralda,Taphouse
CN,2,2,1446,Enriqueta,Silverston
RU,2,3,1447,Emelda,Daymond
RU,3,1,1448,Olive,Westbrook
RU,2,3,1449,Jonathan,Ablott
IL,2,4,1450,Averill,Berg
ID,2,4,1451,Dynah,Poltone
BR,2,4,1452,Christina,Dunsmore
PE,1,1,1453,Priscilla,Mumby
CN,3,3,1454,Annemarie,McClintock
MX,2,2,1455,Lyda,De Mitri
PT,3,4,1456,Simeon,Ginnally
BR,2,2,1457,Webster,Britch
ID,2,1,1458,Kristen,MacAndrew
CN,2,2,1459,Nolan,Pendlebery
CN,2,2,1460,Jilleen,Soper
MZ,1,1,1461,Zackariah,Gormally
ID,1,1,1462,Anabelle,Emig
CO,1,2,1463,Mallory,Caso
NZ,3,2,1464,Cheslie,Clapison
NF,2,1,1465,Wilona,Duding
PH,3,3,1466,Jandy,Gettings
CO,3,1,1467,Walden,Worrall
CO,2,3,1468,Virginie,McGuirk
GR,3,3,1469,Keelby,Trinbey
US,3,4,1470,Kristina,Stiven
CZ,3,3,1471,Tedmund,Hachette
PK,1,1,1472,Philbert,Manginot
CN,1,4,1473,Terrance,Gather
CN,2,1,1474,Lezlie,Greenstreet
ID,1,2,1475,Harper,Tremouille
US,2,1,1476,Moselle,Pinckney
PE,1,3,1477,Lindsay,Menlow
CN,2,4,1478,Forrester,Osgood
GR,3,2,1479,Margarette,O'Bradain
RU,2,2,1480,Blanche,McQuin
CN,3,4,1481,Kendricks,MacCorley
CN,1,2,1482,Cal,Yearby
CN,3,1,1483,Myca,Isaksen
PL,1,2,1484,Wade,Knight
RU,3,4,1485,Lacie,Chancellor
CZ,1,3,1486,Idalina,Drinnan
ZA,2,4,1487,Eugenia,Buller
JP,1,4,1488,Roze,Flindall
PE,2,1,1489,Tiffany,Klimmek
CZ,2,2,1490,Dolorita,Ferguson
MY,3,1,1491,Kerr,Bartoletti
PH,2,3,1492,Shepperd,Lucken
SE,2,2,1493,Cordy,Fowkes
ID,2,2,1494,Shena,Janousek
CZ,1,3,1495,Denny,Lambeth
PL,1,4,1496,Sherwood,Simenel
BR,3,1,1497,Vickie,Gumn
AM,2,1,1498,Torie,Arrundale
RU,1,4,1499,Darlleen,Imort
PE,1,4,1500,Coraline,Corbould
ZA,1,4,1501,Bettye,Flowers
PE,3,2,1502,Guenevere,Kondratenko
RU,2,3,1503,Matty,Cheak
CN,2,3,1504,Natty,Crasswell
CN,3,1,1505,Marne,McAndrew
FR,3,4,1506,Luise,Cariss
AR,3,4,1507,Patrizia,Gerriet
BR,2,3,1508,Lucius,Belfield
CN,1,2,1509,Maurits,Ducham
PH,2,1,1510,Bondie,Deane
MX,2,2,1511,Pall,Nobes
KZ,1,1,1512,Xerxes,Chalmers
CZ,3,4,1513,Giralda,Melan
PE,1,1,1514,Cordelie,Batey
CN,2,4,1515,Neala,Scotting
RU,2,3,1516,Eldredge,Gotcliffe
CL,1,4,1517,Adriane,Bruty
MX,1,1,1518,Emmy,Wratten
JP,1,1,1519,Rod,Heberden
CN,1,3,1520,Jeremiah,McCafferky
ZA,2,2,1521,Stormy,Kordas
BG,1,4,1522,Alexander,Pinnion
SS,2,4,1523,Armand,Dabel
PH,3,3,1524,Skipp,Tranckle
ID,1,3,1525,Moreen,Colloff
ID,2,1,1526,Emelyne,Jarret
RU,2,3,1527,Edmon,Arkell
AM,1,4,1528,Misti,Lenin
UA,2,2,1529,Kiel,Foyle
FM,3,3,1530,Cookie,Tumility
CN,2,3,1531,Alethea,Scarlin
CN,3,2,1532,Mallory,MacCallion
RU,1,4,1533,Dania,McTurlough
BR,3,2,1534,Torrin,Querree
JP,2,3,1535,Lorilee,Barrott
MK,1,3,1536,Desiri,Bollom
SE,2,2,1537,Wyndham,Lowings
RU,2,4,1538,Phillipp,Kiebes
PE,2,3,1539,Skye,Sigert
PT,2,3,1540,Cirillo,Cholonin
FI,1,4,1541,Winthrop,Dumingo
PL,2,1,1542,Yanaton,Corwin
NO,3,2,1543,Uta,Swan
HT,3,3,1544,Paquito,Jentzsch
CN,3,3,1545,Adele,Woolforde
US,1,4,1546,Shea,Leigh
ID,1,2,1547,Buffy,Blincow
ID,2,4,1548,Marrissa,Yeates
PL,2,4,1549,Gregoor,Hance
RU,1,4,1550,Devi,Calveley
BR,1,4,1551,Yasmeen,Fern
PH,3,2,1552,Nert,Dunton
KR,2,4,1553,Randie,Trowbridge
PL,3,3,1554,Gale,Bartolijn
DE,2,2,1555,Randal,Vonasek
PL,2,1,1556,Janel,Seyffert
CN,1,2,1557,Madalena,Hanssmann
ID,2,1,1558,Enrique,Sherrard
CN,2,2,1559,Horton,Mallabone
UG,3,4,1560,Dix,Gillyett
PH,3,4,1561,Micaela,Rosenvasser
CN,2,1,1562,Retha,Barrett
JP,1,4,1563,Cy,Pratty
BR,2,4,1564,Tedman,Hanwright
LA,1,3,1565,Alicea,Poundford
CN,2,3,1566,Didi,O'Dunneen
IT,2,3,1567,Sandy,Gedney
CN,3,1,1568,Isa,Laraway
US,1,2,1569,Van,Jikylls
TH,3,3,1570,Gretna,Mapson
KM,3,1,1571,Lurlene,Spacy
FI,1,3,1572,Sergent,Braiden
CN,3,2,1573,Wenona,Syms
PH,1,4,1574,Barbara,Speedin
NO,3,2,1575,Ardyth,Parratt
US,2,2,1576,Brannon,Brownsmith
ID,2,1,1577,Lura,Olczyk
SE,3,4,1578,Tannie,Schaumaker
CN,1,1,1579,Jeni,Ostick
ZA,3,1,1580,Marquita,de Leon
BY,3,2,1581,Esme,Zuanelli
RS,2,2,1582,Llywellyn,Eyeington
FR,3,4,1583,Fredra,Sturmey
ID,3,2,1584,Kippie,Smoth
RS,3,3,1585,Bram,Lofthouse
VE,3,3,1586,Daile,Poure
CN,2,3,1587,Pat,Kettoe
BA,1,1,1588,Brandyn,Dumingo
MN,2,3,1589,Roxine,Keedy
MN,3,2,1590,Devonne,Daubney
CN,2,1,1591,Angie,Sibley
ML,2,2,1592,Kiley,Kneal
PH,3,4,1593,Lanie,Mellem
CA,1,4,1594,Scotty,Sabater
ID,2,1,1595,Garvy,Archbald
CN,2,2,1596,Roshelle,Sirmon
ZA,2,4,1597,Melicent,Orneles
CZ,3,3,1598,Gerald,Broscombe
NG,2,2,1599,Gabrila,Holston
UA,2,1,1600,Hyacinth,Fansy
FR,1,3,1601,Melvin,Farnhill
PT,2,2,1602,Chauncey,Gronous
PK,1,4,1603,Andrey,Ajam
CN,2,3,1604,Hetti,Alennikov
PL,3,3,1605,Valina,Crucetti
LT,3,3,1606,Avrom,Hurich
CN,3,3,1607,Elvis,Von Hindenburg
SN,2,4,1608,Jewel,Goodridge
HN,1,4,1609,Ursa,Defty
HR,3,4,1610,Powell,Burcombe
RU,3,3,1611,Rudyard,Hallgate
HR,3,2,1612,Darelle,Linton
ID,2,1,1613,Bunny,Kinnerley
PH,3,4,1614,Sherilyn,Lines
MA,1,2,1615,Rafa,de la Tremoille
CN,2,2,1616,Raul,Mariotte
IR,2,1,1617,Westbrooke,Bonwick
TZ,2,1,1618,Valentia,Delong
PT,2,2,1619,Meade,Kirlin
NG,1,2,1620,Sean,Martonfi
RS,3,2,1621,Tanney,Moynham
FR,3,2,1622,Ynez,Furmedge
RU,3,4,1623,Hilliard,Search
ID,1,1,1624,Clerissa,Cuniffe
CN,1,4,1625,Eudora,Sainter
CN,3,1,1626,Aura,Turner
TH,1,3,1627,Sibby,Spurret
LV,3,4,1628,Alley,Dorn
CO,3,3,1629,Jeannette,Peachman
PE,2,2,1630,Fernando,Lenaghen
PH,2,2,1631,Willdon,Skitral
SE,2,2,1632,Whitney,Hegley
JP,3,2,1633,Rosalynd,Rome
JP,2,4,1634,Brendan,Ismead
CN,1,3,1635,Karia,Fiddy
PT,1,2,1636,Ina,Stacey
CN,1,3,1637,Florella,Thorburn
SE,3,1,1638,Pedro,Dahl
EC,1,4,1639,Tallia,Laverick
MN,1,2,1640,Irma,Iggalden
BW,2,4,1641,Chrisy,Caruth
CN,3,4,1642,Jandy,Melladew
HN,1,1,1643,Elvin,Sterling
RU,3,2,1644,Wiatt,Glanville
CN,2,3,1645,Carr,Getcliffe
ZM,2,1,1646,Claudio,Mervyn
CN,3,1,1647,Kaila,O'Hagirtie
TH,1,4,1648,Kalina,Ryson
KZ,1,1,1649,Beverley,Felce
PE,1,2,1650,Jeri,Pren
ID,1,4,1651,Lenna,Jahan
PK,3,1,1652,Tara,Robroe
PT,3,4,1653,Maxine,Bickmore
CN,1,2,1654,Alisa,Feechum
PL,2,3,1655,Pierce,Lamkin
CN,1,1,1656,Jacquenetta,Harrison
RU,1,4,1657,Dannie,Pearcey
UY,3,3,1658,Valentin,Hemms
TH,2,1,1659,Goldy,Kiebes
PH,2,4,1660,Murdoch,Tranter
SD,1,4,1661,Dani,Liger
CN,3,3,1662,Rosabella,Seed
FR,1,4,1663,Janene,Corkish
GM,2,3,1664,Reinwald,Riddler
VN,3,3,1665,Wallis,Cornbell
PH,2,3,1666,Tisha,Sharplin
PL,3,1,1667,Emlynne,Mulqueeny
PL,1,3,1668,Shelley,Lowseley
PL,3,1,1669,Betsy,Pinchback
JP,1,3,1670,Jany,Labet
PL,1,4,1671,Alvina,Froud
CZ,1,1,1672,Etheline,Brayshaw
PE,1,2,1673,Tatiania,Mussotti
ID,1,3,1674,Hugues,Kabsch
NO,3,2,1675,Micah,Ivain
GB,2,4,1676,Kirsten,Begwell
CN,3,3,1677,Cammy,McBayne
GR,3,3,1678,Banky,Plester
PE,1,1,1679,Aguistin,Ricardon
CN,1,1,1680,Kenon,Truder
MY,2,2,1681,Adelbert,Jennrich
ID,1,3,1682,Maryann,Celle
FR,1,1,1683,Maude,Affron
IL,2,4,1684,Leslie,McDade
PE,2,4,1685,Lazarus,Huey
MG,1,1,1686,Thaddeus,Pocklington
PT,3,4,1687,Fields,Tremathack
PH,1,2,1688,Esra,Ewdale
CZ,2,2,1689,Ashlee,Philipson
US,2,1,1690,Harrison,Simnor
CN,1,1,1691,Cyndie,Cranmore
PT,2,2,1692,Danie,Janiak
PH,3,1,1693,Elisha,Parkyns
BR,2,4,1694,Elvyn,Wickey
ID,1,2,1695,Pearle,Kovacs
RS,3,4,1696,Robenia,Dukes
UA,2,1,1697,Mickie,Godon
YE,3,2,1698,Danya,Dailly
US,1,2,1699,Bibi,Saffin
RU,2,4,1700,Ellene,Lascelles
EG,2,1,1701,Wendell,Quinnelly
CN,3,3,1702,Raeann,Linturn
PL,2,2,1703,Saxon,Dorman
CN,3,2,1704,Durant,Tierny
PH,2,1,1705,Loralee,Shills
MA,2,1,1706,Barrie,Brumbie
BY,1,1,1707,Lance,Wetheril
TH,2,2,1708,Sebastian,Dadd
PT,1,1,1709,Gustie,Havock
PH,3,2,1710,Ryon,Carlyle
CN,1,3,1711,Myron,Marciek
RU,2,2,1712,Anita,Belsham
CN,1,2,1713,Pavia,Harmer
JP,3,1,1714,Margo,Calvey
JP,1,2,1715,Brigitta,Scading
RU,2,1,1716,Junette,Silby
ID,3,1,1717,Kilian,Brimming
ID,2,2,1718,Loydie,Erdes
ID,2,4,1719,Darelle,Spear
CN,1,1,1720,Gus,Willcott
SE,3,4,1721,Leticia,Gobert
PH,3,1,1722,Leta,Liddyard
ID,3,1,1723,Eduino,Lochet
JP,3,3,1724,Alisa,Yakunkin
CN,1,1,1725,Rollie,Skill
ID,1,2,1726,Winifield,Gurry
PL,1,4,1727,Alyda,Hughlock
PL,2,2,1728,Malva,Jordin
FR,2,3,1729,Teressa,Desouza
SE,2,4,1730,Emily,Squibbs
CN,3,1,1731,Tiffie,Gong
CN,2,1,1732,Mar,Preece
CN,2,4,1733,Elna,Giacubbo
PH,3,2,1734,Linn,Dranfield
CN,1,3,1735,Georg,Matley
JP,1,1,1736,Devonne,Leach
CN,3,1,1737,Claudianus,Gerb
TH,3,3,1738,Sharai,Iacavone
ID,2,3,1739,Dasie,Mathevet
BO,3,1,1740,Godiva,Atwill
MA,1,4,1741,Mireielle,Cianni
YE,2,2,1742,Ofilia,McManus
MY,2,1,1743,Morgan,Pudden
HR,1,3,1744,Tamma,Butcher
PH,1,4,1745,Hadrian,Calcraft
CN,2,2,1746,Franky,Olivas
CN,3,2,1747,Kristofor,Eich
CN,1,1,1748,Lovell,Hinckesman
MA,2,3,1749,Devland,Matessian
AR,3,2,1750,Natalya,Korneichik
ZA,1,2,1751,Vally,Rampley
CN,3,2,1752,Trix,Trevains
GP,1,1,1753,Olva,MacGeffen
CN,1,3,1754,Lonnie,Stag
CN,3,3,1755,Halimeda,Novkovic
ZA,3,1,1756,Anne,Duchart
FR,3,1,1757,Bobby,Sumbler
CN,2,3,1758,Bill,Farnes
PH,3,4,1759,Shane,Pedersen
CN,1,1,1760,Lynnette,McKeand
ID,3,3,1761,Bonny,Oboy
CN,2,2,1762,Evelina,Parfrey
CL,2,2,1763,Chas,Nipper
TH,3,4,1764,Jania,Feuell
PT,2,2,1765,Cathlene,Beavis
ZA,1,4,1766,Donnie,Dansey
BR,3,2,1767,Nadean,Christoffe
ID,3,3,1768,Lianne,Gorgler
CO,2,4,1769,Basil,Selvey
CN,3,4,1770,Laverne,Toffolini
IR,3,3,1771,Pete,Suddell
CN,1,2,1772,Arlen,Steet
ID,2,3,1773,Gilemette,Cranna
PH,1,3,1774,Glen,Moncreiff
CN,1,4,1775,Eden,Eirwin
CA,2,3,1776,Cyndia,Cummings
PE,3,2,1777,Wynn,Bilborough
CZ,3,4,1778,Marget,Algy
CN,1,4,1779,Alfie,Belcher
CN,1,2,1780,Shea,Warmisham
AO,2,4,1781,Audrey,Baddeley
PH,2,2,1782,Fin,Harry
CN,3,1,1783,Annaliese,Griggs
CZ,1,2,1784,Skelly,Lansbury
MN,1,2,1785,Renaud,Taillard
CN,2,3,1786,Rona,Meekings
KG,3,3,1787,Lydie,Huyge
CA,1,4,1788,Obie,Jendrich
FR,1,3,1789,La verne,Dootson
VN,1,4,1790,Immanuel,Drain
MY,2,1,1791,Harrison,Frensch
CN,1,2,1792,Clerkclaude,Kedward
CN,3,3,1793,Margarethe,McRoberts
PT,1,4,1794,Olympia,Dripp
PY,2,3,1795,Dominik,O'Mohun
ID,1,2,1796,Colly,Reddish
ID,1,3,1797,Ema,Callander
SI,2,4,1798,Margaretha,Josifovic
PT,1,3,1799,Maurene,Sammons
FR,2,2,1800,Gavin,Rigmand
PH,1,1,1801,Christiana,O'Corhane
CN,2,3,1802,Corey,Petruska
CN,1,3,1803,Lorant,Ingry
ID,1,4,1804,Francene,Wiltshaw
MN,1,4,1805,Archambault,Leggon
TZ,2,3,1806,Linda,Hayzer
NG,3,4,1807,Kenon,Breakspear
KG,2,3,1808,Thekla,Folland
TH,2,4,1809,Lillis,Passy
CN,2,3,1810,Matthew,Breeze
CN,2,4,1811,Gwendolen,Coulling
CN,2,1,1812,Barty,Whaley
PH,1,3,1813,Tonya,Cops
CA,3,2,1814,Wolf,Spurier
CZ,3,1,1815,Buddy,Duesbury
AM,2,3,1816,Dicky,Niese
PT,2,1,1817,Ailina,Floyd
ZW,1,2,1818,Desiree,Gillani
FR,1,2,1819,Giordano,Natalie
MX,3,4,1820,Marysa,Tribell
LU,3,1,1821,Alfonso,Spelling
ID,1,3,1822,Bradley,Bourdis
BR,3,2,1823,Iver,Burrow
ID,1,2,1824,Christal,Cockran
CN,1,4,1825,Susie,Maughan
US,1,3,1826,Tremayne,Costy
SE,3,2,1827,Oona,Newgrosh
RU,1,3,1828,Clayton,Segot
PS,2,4,1829,Erna,Eliff
GT,3,1,1830,Nissa,Rounsefell
PE,1,4,1831,Loreen,Weich
FR,3,4,1832,Robinson,Smoth
PH,2,4,1833,Ted,Genny
CN,3,1,1834,Mayor,Lamke
PH,1,3,1835,Wally,Dobbinson
PY,3,2,1836,La verne,Hacun
CN,3,2,1837,Gavin,Noye
BR,3,2,1838,Tabbatha,Ivankin
PT,2,2,1839,Andria,Fairtlough
ID,1,2,1840,Dinnie,Swabey
PT,1,2,1841,Stinky,O'Sherin
CA,1,2,1842,Hedwig,Rieflin
BR,2,4,1843,Dunc,Dalgliesh
PY,1,3,1844,Xerxes,Duchan
CN,3,2,1845,Averil,Loweth
SE,2,3,1846,Keriann,Garwill
SE,1,1,1847,Stafford,Dominici
CN,3,4,1848,Hollie,Northfield
SE,3,2,1849,Jobyna,Francey
PL,3,2,1850,Blancha,Boundy
PH,3,1,1851,Kalie,Jouhandeau
ID,2,1,1852,Fey,Casaro
ID,2,4,1853,Salvidor,Syres
NI,3,3,1854,Janot,Moreman
LV,2,4,1855,Gerianna,Cubbit
AZ,1,1,1856,Franchot,Gebhard
BR,2,3,1857,Nicolette,Cacacie
CN,1,2,1858,Weylin,Tippin
PL,2,2,1859,Vivienne,Weben
FR,3,3,1860,Britni,Dalmon
AM,3,1,1861,Dosi,Wilcinskis
SL,2,1,1862,Jonathan,Beatens
CN,3,4,1863,Caprice,Medcraft
NL,2,2,1864,Merna,Coyish
JO,2,2,1865,Jerrine,Steinhammer
CN,1,4,1866,Viviyan,Vettore
SE,3,4,1867,Katharyn,Oliver-Paull
BY,2,4,1868,Conroy,Colquit
ID,1,3,1869,Kimmie,Wharram
CL,1,1,1870,Seward,Warke
AL,2,1,1871,Johnath,Borham
CN,2,3,1872,Cary,Vaughn
CN,1,1,1873,Marybelle,Westmorland
FI,2,4,1874,Koo,Steddall
LU,1,3,1875,Ingrid,McGrowther
PE,3,1,1876,Valentin,Nassau
CN,1,3,1877,Neil,Biaggetti
PT,3,4,1878,Linell,Mowsley
PT,3,4,1879,Paulita,Cheer
PT,1,4,1880,Harry,Arch
NO,1,4,1881,Trescha,Van Merwe
SE,2,1,1882,Burlie,Kubista
CA,1,2,1883,Elsi,Rewcassell
AL,2,2,1884,Orton,Forri
CN,1,3,1885,Dyna,McGlue
ID,3,4,1886,Wylie,Cobbe
UZ,3,2,1887,Kimberli,O'Dooghaine
KE,1,2,1888,Elisabetta,Larkin
US,3,1,1889,Augustin,Reeks
CN,2,1,1890,Fina,Bastable
PH,3,3,1891,Keefe,Mourbey
CN,1,3,1892,Johnath,Bowsher
US,2,4,1893,Merrick,Peet
CN,2,2,1894,Perle,D'Aeth
IL,3,4,1895,Shayna,Goozee
ID,3,3,1896,Aksel,Claire
PT,2,1,1897,Austen,Merida
CN,3,1,1898,Toiboid,Latta
ID,1,2,1899,Gaye,Francescotti
YE,3,4,1900,Iago,Worsnip
CN,3,2,1901,Alberto,Elkington
CO,1,2,1902,Ki,O'Scannill
VE,3,3,1903,Tedi,Davidovits
NG,3,4,1904,Terrijo,Moncreiffe
AF,2,1,1905,Kimberly,Shuter
PA,3,3,1906,Tonya,Willwood
MY,3,3,1907,Katie,Malcher
CN,3,1,1908,Rickard,Boskell
RU,1,1,1909,Orran,McCutheon
LK,2,3,1910,Mabelle,Mills
UG,3,4,1911,Cornie,Sigge
BR,3,3,1912,Byron,Rowdell
TH,1,3,1913,Kimball,Entissle
CN,3,3,1914,Bridie,Toope
ID,3,2,1915,Bridie,Whatson
JP,1,3,1916,Mommy,Gow
FI,2,4,1917,Clint,Godlip
IR,3,3,1918,Rene,Baselio
AR,1,1,1919,Chanda,Catherine
CN,3,3,1920,Mareah,O'Fearguise
PL,2,1,1921,Easter,Jimes
ID,1,3,1922,Patrizia,Buggs
CL,3,3,1923,Cathie,Caghy
CN,3,3,1924,Nealon,Malins
CN,1,2,1925,Ashien,Lotwich
UA,3,2,1926,Coleen,Annis
BA,2,1,1927,Phillis,Slaney
BR,2,3,1928,Goober,Kindon
FR,3,4,1929,Eleen,Ghion
ID,1,3,1930,Johnath,Carrack
SO,3,3,1931,Barde,Mc Trusty
CN,2,1,1932,Upton,Nichols
PL,1,4,1933,Aldin,Sandyfirth
PH,2,4,1934,Stacie,Whorlton
PH,3,4,1935,Nessa,Tamburi
PE,2,1,1936,Celle,Colcomb
PT,1,1,1937,Sanders,Beaufoy
KZ,3,2,1938,Agretha,Howcroft
RU,3,4,1939,Caralie,De La Coste
EC,3,3,1940,Rupert,Reece
ID,1,1,1941,Chester,Lade
PT,1,3,1942,Maia,Guirard
GR,2,1,1943,Michaelina,Mengo
RU,3,2,1944,Nichols,Benini
KP,3,1,1945,Ranee,Etherson
PT,2,3,1946,Audi,Wittke
ID,2,4,1947,Ave,Crispin
PT,1,1,1948,Kamillah,Scammell
ZA,1,1,1949,Ashleigh,Oram
HT,2,3,1950,Fulvia,Hawkwood
PH,1,3,1951,Binni,Vautre
CN,1,2,1952,Angeline,Skentelbery
CN,3,1,1953,Wilona,Simacek
CU,1,4,1954,Caryn,McArtan
PE,3,2,1955,Hermy,Huebner
CZ,1,4,1956,Alessandro,Timbrell
ES,3,4,1957,Eustace,Clemenzi
ID,2,4,1958,Alexina,Sailor
ID,2,3,1959,Nickolas,Newstead
BA,1,3,1960,Hatty,Rawne
ID,3,4,1961,Madelina,Paterno
MA,2,1,1962,Stafani,Gamet
ID,1,1,1963,Art,Astin
HU,1,4,1964,Collie,Pudsall
FR,2,4,1965,Currie,Rozzell
GT,2,3,1966,Laughton,Nail
US,2,4,1967,Padget,Ferenc
VN,2,3,1968,Tammy,Twaits
LU,3,1,1969,Dillon,Pilpovic
CA,1,1,1970,Rourke,Corstan
ID,1,2,1971,Fifi,Robecon
PL,2,4,1972,Ole,Aubray
PH,3,3,1973,Levin,Alexandrescu
IR,2,4,1974,Marabel,Picheford
LU,3,4,1975,Trey,Parrington
CN,1,1,1976,Taffy,Trewhela
CN,1,2,1977,Rutger,Themann
CN,1,2,1978,June,Blaydes
KR,1,1,1979,Tine,Dulson
CZ,1,2,1980,Amaleta,Gourdon
BR,3,1,1981,Nanette,Wareham
CN,3,3,1982,Abran,Barks
CN,2,2,1983,Anselm,Pellatt
US,3,4,1984,Vassily,Scotson
AL,2,2,1985,Kenon,Kenright
CN,2,4,1986,Kermie,MacKenney
PL,1,1,1987,Nathalia,Giacobo
DE,1,1,1988,Francisco,Helstrom
JP,2,4,1989,Trevor,Padberry
UY,3,2,1990,Collen,De Vile
US,2,4,1991,Gretta,Buttner
CN,2,2,1992,Nealson,Antoniat
CZ,3,1,1993,Margarete,Streeting
BY,2,2,1994,Karl,Muro
CN,2,4,1995,Marwin,Labusch
BR,3,4,1996,Hally,Pichmann
US,1,2,1997,Alwyn,Marchelli
US,3,2,1998,Murial,Doddrell
ID,2,1,1999,Matthiew,Pollie
ID,3,4,2000,Zonda,Jedrzejewicz
GT,2,4,2001,Rosetta,Lesslie
ID,2,2,2002,Sibylle,Tolland
BD,3,4,2003,Alric,Guly
TH,3,3,2004,Eliza,Meaney
GT,1,4,2005,Ashlee,Heaslip
BR,2,1,2006,Jorgan,Simioni
MK,1,4,2007,Tabbitha,McGavigan
VE,3,3,2008,Darla,Hayhow
RU,3,4,2009,Dickie,Grealy
TH,3,4,2010,Bartlet,Kinrade
IE,2,2,2011,Tate,Ellen
PL,3,1,2012,Angela,Alexsandrowicz
CN,1,4,2013,Josh,Ferenczy
BO,3,2,2014,Quincy,Jouning
CN,2,4,2015,Barnabe,Trouel
MK,1,1,2016,Chery,Scandwright
HN,1,4,2017,Kiah,Virgin
LY,2,3,2018,Huntlee,Scantlebury
BR,2,1,2019,Zebulon,Trythall
NG,3,1,2020,Horten,Gout
CN,1,2,2021,Benedikt,Gradley
ZA,1,3,2022,Orbadiah,Mathen
CZ,1,1,2023,Babara,Gosby
CN,3,2,2024,Lorene,Minigo
AR,2,2,2025,Delcine,Hunnicot
KR,3,1,2026,Mariann,Surmeyer
BD,2,2,2027,Gill,Bein
FR,1,2,2028,Basilius,MacAless
CO,1,1,2029,Ogden,Morrilly
DE,1,4,2030,Crystal,Scoullar
FR,2,2,2031,Kerwin,Jennins
ID,3,3,2032,Harriette,Wapple
FR,3,3,2033,Maddy,Whyley
CZ,2,3,2034,Hillie,Sellack
PL,3,2,2035,Bing,Reasce
CN,2,4,2036,Paola,Petrasso
MG,2,4,2037,Rayner,Schuster
BR,2,4,2038,Quinlan,McCraw
CN,1,2,2039,Haydon,Yakutin
IR,3,1,2040,Pall,Bome
ID,2,3,2041,Yank,Gheorghe
FR,3,4,2042,Kellyann,Farguhar
CN,1,3,2043,Willis,Medgwick
CN,3,4,2044,Clevie,Bresman
SE,2,1,2045,Barret,Fudge
RU,2,4,2046,Lulu,Hamlet
PE,2,2,2047,Milo,Relf
ZA,2,4,2048,Jenilee,Wallice
CN,1,4,2049,Elaine,Attiwill
LT,3,3,2050,Noel,Kincaid
AO,3,4,2051,Ezekiel,Cannan
CN,1,4,2052,Rogers,Trubshaw
UY,3,2,2053,Stephana,Autie
PL,3,3,2054,Ephrem,Mouncey
PH,3,4,2055,Shawn,Whitnall
CN,3,4,2056,Lucita,Merrick
PT,1,4,2057,Hannie,Janny
NG,2,4,2058,Stanton,Kohler
JP,3,4,2059,Ketty,Kamenar
BR,1,4,2060,Flss,Hayer
BO,2,2,2061,Juanita,Dickerson
FI,1,1,2062,Francisca,Bilsborrow
LV,2,2,2063,Carver,Suthren
BR,2,2,2064,Sidoney,Curro
PK,2,4,2065,Jamima,Rawls
FR,1,3,2066,Marci,Wyard
PL,3,1,2067,Farleigh,Snow
LU,1,1,2068,Marlyn,Stickney
ID,1,3,2069,Sena,Pearcy
YE,1,4,2070,Nonie,Islip
JP,3,4,2071,Margo,Barnes
KR,1,4,2072,Keefe,Soda
RU,2,4,2073,Tallou,Ramelet
DE,2,2,2074,Donielle,Loy
TM,3,4,2075,Sergeant,Mawdsley
PH,1,3,2076,Nataniel,Madrell
KM,1,4,2077,Ainsley,Weedall
SI,3,4,2078,Meridel,Capelin
PL,1,4,2079,Brendin,Ibel
NO,2,4,2080,Mohandas,Shalcras
PE,3,4,2081,Batsheva,Robel
ID,2,3,2082,Giacopo,Cadany
PH,3,1,2083,Tiphani,Wheatley
CN,3,4,2084,Sigvard,Temple
PE,2,2,2085,Philippine,Collerd
ID,2,4,2086,Gabby,Logue
FR,3,2,2087,Elspeth,Toplis
CL,3,2,2088,Sybyl,Yashanov
PL,3,4,2089,Marysa,Teffrey
PH,1,2,2090,Lynnell,Grainge
PT,1,2,2091,Lettie,Bairstow
ID,3,1,2092,Shir,Liptrot
LY,2,3,2093,Susann,Janisson
CN,2,2,2094,Ariel,Mulford
ET,2,3,2095,Isaac,Purvey
PT,3,1,2096,Manfred,Fothergill
PL,1,4,2097,Farley,Szymaniak
PL,1,4,2098,Ashien,McColm
MN,2,3,2099,Cynthea,Pounds
US,3,2,2100,Jarvis,Irvine
RU,1,1,2101,Rockey,Doeg
RU,2,4,2102,Sorcha,Euels
CN,2,3,2103,Erek,Finder
ID,2,1,2104,Joell,Parramore
FR,3,1,2105,Demott,Daniele
CN,1,2,2106,Ulrica,Guitt
CN,2,1,2107,Dugald,McKimmie
BR,2,1,2108,Kale,Gligori
CR,1,1,2109,Sollie,Priddis
CN,3,1,2110,Ansell,Bladen
BR,1,3,2111,Abra,Van Der Vlies
RU,2,1,2112,Darcie,Eberts
